Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
53,2.0,0.0,0.0,1209.0,13.0,76.0,3412.0,0.1,33.0,33.0,0.0,593.7187004089355,,,,,,,,,,,,,,,,,,,,,17.257013603536,12.293597610433471,32.361301266976774,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,1300.0,14.0,91.0,3503.0,0.1,68.0,68.0,0.0,603.5618977546692,,,,,,,,,,,,,,,,,,,,,37.36692418186097,22.946394583934094,65.90526807370458,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,1331.0,15.0,31.0,3534.0,0.1,6.0,6.0,0.0,607.1160986423492,,,,,,,,,,,,,,,,,,,,,4.59213162897479,2.4802979098107003,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,1398.0,16.0,67.0,3601.0,0.1,38.0,38.0,0.0,614.4789006710052,,,,,,,,,,,,,,,,,,,,,20.94227071996525,14.048979208307543,37.33654724605233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,1468.0,17.0,70.0,3671.0,0.1,42.0,42.0,0.0,621.9826443195343,,,,,,,,,,,,,,,,,,,,,19.63948552730921,16.310738365502154,41.363483733667216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,1506.0,18.0,38.0,3709.0,0.1,8.0,8.0,0.0,626.1171464920044,,,,,,,,,,,,,,,,,,,,,4.583270044475696,3.9088128280231964,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,1615.0,19.0,109.0,3818.0,0.1,53.0,53.0,0.0,637.8196177482605,,,,,,,,,,,,,,,,,,,,,31.267479248339207,16.7548418668748,50.59417275726304,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,1651.0,20.0,36.0,3854.0,0.1,9.0,9.0,0.0,642.1870963573456,,,,,,,,,,,,,,,,,,,,,5.197831008823712,4.393162470867284,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,154.0,1.0,154.0,4008.0,0.1,112.0,112.0,0.0,918.6692638397217,,,,,,,,,,,,,,,,,,,,,54.41808670467565,36.61870330026743,105.50260541450264,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,303.0,2.0,149.0,4157.0,0.1,96.0,96.0,0.0,934.7954022884369,,,,,,,,,,,,,,,,,,,,,42.17447012291219,31.916577298953392,91.34633627505863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,359.0,3.0,56.0,4213.0,0.1,27.0,27.0,0.0,940.9455869197845,,,,,,,,,,,,,,,,,,,,,12.97800467055952,11.56276100648141,26.777450191984016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
